,ID,ratio_rolling_sum_180_net_uplift_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_year,stg_selling_price_val,rolling_mean_1126_relative_uplift_binary_negative_stg_item_cd_last_available,supplier_funding_perc,rolling_mean_720_relative_uplift_binary_negative_stg_item_category_cd_last_available,is_gondola,ratio_rolling_sum_60_net_uplift_split_stg_item_cd_rolling_sum_60_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_binary_negative_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_multiclass_mid_stg_item_category_cd_last_available,rolling_mean_180_relative_margin_with_supplier_binary_positive_stg_item_category_cd_last_year,ratio_rolling_sum_180_net_margin_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_540_relative_margin_binary_positive_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_year,rolling_sum_90_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_365_prm_net_amount_without_tax_val_if_promo_stg_item_cd_last_available,ratio_mean_30_stg_item_selling_price_val_stg_item_cost_price_val_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_year,relative_margin_with_supplier_binary_positive
6781,8956,,165.66666669999998,0.7333333329999999,10.0,0.761904762,0,,0.7777777779999999,-270088.697,348127.8619,0.757936508,0.666666667,0.115597805,1.0,45155.72635,169987.1151,2826214.084,1.198738141,5567.830874,0
6782,8957,,20.66666667,0.818181818,15.0,0.847784159,0,1.9131930069999998,0.80952381,-61238.06194,0.666666667,0.741996234,0.6948656009999999,,0.666666667,566412.2561,823602.7374,5957.394134,1.3082393190000001,6327948.317000001,0
6783,8958,,144.0,0.8888888890000001,15.0,0.7185697809999999,0,0.6602885829999999,0.833333333,5552002.026000001,76083.86274,0.825396825,0.666666667,0.251560041,0.666666667,7301599.252,819178.308,3262104.939,1.6120794880000002,61256.58633,0
6784,8959,0.291235748,510.66666669999995,,15.0,0.732526882,0,,0.7142857140000001,3752284.2139999997,0.666666667,0.746031746,0.666666667,,1.0,-741589.5614,12500000.0,87032.04479,1.363279345,0.666666667,0
6785,8960,0.477795395,179.0,,10.0,0.8816199379999999,0,,,3067525.035,1139461.828,0.697871435,0.666666667,-0.216669835,1.0,8973400.26,-139.6264893,0.666666667,,7814.7956189999995,1
6786,8961,0.846135423,80.66666667,0.819444444,25.0,0.739101742,1,,0.666666667,691681.2945,0.666666667,0.725613974,0.6777777779999999,0.035048191,0.773809524,333347.5312,-72229.71313999999,2197051.619,1.4889352059999998,46237.368089999996,0
6787,8962,,412.3333333,,15.0,0.753535354,0,0.229754242,1.0,1128613.853,598262.7171,0.695652174,0.666666667,0.167445073,,245451.3896,390568.4681,795328.1303,1.539458372,21367.44201,0
6788,8963,-0.5673809989999999,80.66666667,,11.56000042,0.81920904,1,-0.211004356,0.666666667,1633228.6269999999,0.666666667,0.757818765,0.688339721,0.161197989,0.8214285709999999,1714972.1719999998,83336.9315,119179.6026,1.3162451990000001,0.666666667,0
6789,8964,,200.66666669999998,0.7179487179999999,20.0,0.722209694,0,-0.08887340099999999,1.0,58560.65082,2720820.9639999997,0.753431373,0.666666667,0.131602611,0.873809524,686141.3941,61924.67047999999,781232.6259999999,1.21272209,0.666666667,0
6790,8965,,84.0,0.916666667,15.0,0.765351655,0,,0.75,22300000.0,21155.795680000003,0.7826086959999999,0.666666667,0.189167274,1.0,150950.1424,29116.68234,600306.6698,1.413582671,228845.9379,0
6791,8966,,77.33333333,0.8888888890000001,15.0,0.729166667,0,0.237380709,1.0,-254678.697,75492.38461000001,0.77672956,0.6777777779999999,0.18273135399999998,0.8444444440000001,-12692.79153,8116551.083,4914424.813999999,1.501518229,70074.22645,0
6792,8967,,,1.0,10.0,0.7309626440000001,1,-0.070275824,,-196185.94199999998,892384.395,0.754985755,0.6766472490000001,-0.942494367,0.666666667,10300000.0,102217.4345,1028790.8609999999,1.407166876,209770.4024,0
6793,8968,0.7716333540000001,234.0,,15.0,0.743455497,1,,0.9094982079999999,-1809826.1730000002,0.666666667,0.7827715359999999,0.666666667,0.16192886,0.833333333,238599.14399999997,-1053346.4270000001,1354743.2780000002,1.622656516,1241855.033,0
6794,8969,,214.0,,6.476683938,0.805422648,0,,0.666666667,8424109.746,0.666666667,0.761050855,0.666666667,,0.846153846,205875.9905,168945.4986,293190.0756,1.3866559669999998,716346.3801,0
6795,8970,-0.127380304,24.0,0.93226601,15.0,0.785038993,0,,0.80952381,1933338.935,79217.09331,0.721586575,0.6733146590000001,,0.666666667,2012741.155,-11992.18883,10874.86087,1.4374772919999999,591144.522,0
6796,8971,,154.0,0.958333333,10.0,0.744791667,1,,0.933333333,287539.5758,1250512.818,0.7205742390000001,0.666666667,,0.666666667,687317.675,2169199.2569999998,2683204.712,1.40968576,1333725.824,0
6797,8972,-0.805681981,177.33333330000002,0.7692307690000001,15.0,0.783468705,0,,1.0,1699062.685,1136744.937,0.7643678159999999,0.679313738,0.079088411,0.901960784,-646983.8332,11100000.0,2675152.489,1.4457390469999998,0.666666667,0
6798,8973,-0.242519304,74.0,,10.0,0.77313739,0,,0.666666667,68852.68456000001,145790.4596,0.783563748,0.666666667,-0.164605624,0.666666667,1414601.9530000002,192038.2432,1515571.0880000002,1.184722262,0.666666667,0
6799,8974,0.462153579,80.66666667,0.851851852,15.0,0.7061403509999999,0,0.245052957,,8206080.011,34889.59753,0.7333333329999999,0.7548133,0.08091154,1.0,13000000.0,1425403.1909999999,311357.3189,1.266666667,752904.6458,0
6800,8975,0.299358655,24.0,0.703703704,20.0,0.75264363,0,,0.914728682,925919.7333,832178.003,0.766961652,0.666666667,,0.75,17200000.0,1099133.632,3086847.365,1.9166613590000001,0.666666667,0
6801,8976,,484.0,,15.0,0.721387283,0,-0.23380646100000002,0.833333333,17300000.0,58294.9565,,0.681415929,0.148935155,0.666666667,-169590.6618,-65608.89736,2992410.21,1.283643354,18062.534509999998,0
6802,8977,0.790562227,,0.814814815,15.0,0.707482993,0,0.063888856,0.666666667,1739580.866,212798.5169,,0.666666667,0.160309769,0.6954022990000001,-592895.2651,626269.0463,317033.7566,1.5110636430000002,0.666666667,1
6803,8978,,115.66666670000001,0.703703704,10.0,0.758758759,0,0.151472455,0.708333333,7344119.896000001,0.666666667,0.752066116,0.666666667,0.206339025,0.666666667,97416.28833,339647.5566,1876910.854,1.560729625,0.666666667,0
6804,8979,0.33468093,177.33333330000002,1.0,15.0,0.774701412,1,0.254332616,0.666666667,2458213.01,0.666666667,0.693693694,0.666666667,-0.015001589,1.0,5048196.398,740687.3378,117527.34199999999,1.561404045,0.666666667,0
6805,8980,0.029109765,52.33333333,0.927536232,15.0,0.76804921,0,,0.795360343,-261235.3935,431065.2699,0.68707483,0.666666667,-0.038838379,0.666666667,-1431817.549,428388.102,1442375.342,1.486387774,0.666666667,0
6806,8981,,74.33333333,0.793162393,25.0,0.786458333,0,,0.666666667,764213.5383,379825.0624,0.768292683,,-0.303517238,0.666666667,2783669.8230000003,2742245.71,2783316.887,1.5446107919999998,150070.3641,0
6807,8982,-0.068575335,,,15.0,0.698630137,0,,0.75,3248828.417,139997.0798,0.7558217190000001,0.666666667,-0.226610198,1.0,-84010.46951,1107904.045,337560.9907,1.417541694,0.666666667,0
6808,8983,0.643890741,567.3333332999999,1.0,15.0,0.7478632479999999,0,1.6907642680000001,0.666666667,122079.4336,123196.3279,0.7508737529999999,0.672104156,,0.666666667,-80067.25941,2074742.093,0.666666667,1.4843750569999998,2469799.227,0
6809,8984,0.286930036,242.33333330000002,0.833333333,10.0,0.734693878,0,0.756089454,0.933333333,1237078.015,73271.97885,0.701172273,0.666666667,0.171086288,1.0,-81972.33509,1868376.217,231189.5334,1.5173615040000001,688744.9544,0
6810,8985,0.28995378,454.0,0.761904762,15.0,0.7053393179999999,0,,0.666666667,16700000.0,565634.4293,0.702490705,0.666666667,0.162674091,0.666666667,-2598.226684,674.9616241,696696.8492,1.30136991,,0
6811,8986,-0.045024257000000005,,1.0,15.0,0.713178295,0,0.37233696299999997,,3408026.356,1180537.525,0.75862069,0.6989898990000001,0.191829715,0.814814815,217175.0645,199428.4866,166115.4581,1.486387774,0.666666667,0
6812,8987,,142.33333330000002,0.727272727,15.0,0.787878788,0,,,1153776.988,317831.0704,0.731707317,0.684684685,-0.0015341110000000001,0.666666667,15874.985980000001,2013689.438,50303.4324,1.400616528,0.666666667,0
6813,8988,0.613242515,34.0,0.8888888890000001,6.976744186,0.7827586209999999,0,0.171034452,0.704517705,754454.8501,74954.93258,0.732732733,0.666666667,,0.980392157,31652.856,-943811.6471,294032.6199,1.9169571140000001,86028.61697,0
6814,8989,,147.33333330000002,0.7373737370000001,10.0,0.806666667,0,0.72412097,,40548.865860000005,1232951.44,0.73006135,0.673960098,0.5023533410000001,1.0,,464584.0011,3108583.715,1.413469074,224470.1838,0
6815,8990,,75.66666667,0.666666667,10.0,0.745704467,1,-0.32363110300000003,0.916666667,23300000.0,7470.7367030000005,0.7487922709999999,0.666666667,-0.098368317,,331153.8126,3012446.997,354992.59,1.4196311169999998,25833.583469999998,0
6816,8991,,70.66666667,0.666666667,10.0,0.730561586,0,-0.295744092,1.0,-359838.3866,85502.14328999999,0.707245715,0.666666667,,0.666666667,502605.6608,-41691.81252,1165901.0520000001,1.413442128,191265.5442,0
6817,8992,-0.075752131,17.33333333,0.754901961,10.0,0.7653237959999999,0,-0.40019627799999996,,2205281.068,879376.9985,0.833333333,0.6717560220000001,0.040053953999999996,,3005836.6939999997,1987433.956,324108.6733,1.233766234,5098.579484000001,0
6818,8993,0.427909731,80.66666667,0.746031746,10.0,0.9569767440000001,0,0.16395810800000002,,-314106.4177,0.666666667,0.7209302329999999,,0.245544755,0.7142857140000001,-50491.69053,-850.9756795,1782996.499,1.366467841,,0
6819,8994,,,0.7777777779999999,10.0,0.858921411,0,-0.011680796,1.0,3972502.666,267489.9899,0.761050855,0.671518185,0.056810757,0.666666667,-85115.17958,8687937.298,7398500.657000001,1.30500707,463244.91,0
6820,8995,,149.0,0.692307692,10.0,0.778482957,0,0.410607436,0.685185185,630480.6971,325463.1818,0.745384142,0.666666667,,0.666666667,928867.2821,113216.8797,3622712.6780000003,1.281710851,0.666666667,1
6821,8996,0.382112603,150.66666669999998,0.80952381,20.0,0.7725,0,,0.80952381,-995054.0116,0.666666667,0.692307692,0.666666667,0.081808712,0.666666667,,567708.8592,0.666666667,1.317403259,19543.196780000002,0
6822,8997,0.623028492,220.66666669999998,0.666666667,10.0,0.7298347909999999,1,0.092087062,0.7222222220000001,-275294.3224,1009087.859,0.666666667,,0.17768488899999998,0.833333333,-64113.27989,4835126.363,179534.7121,1.20778504,0.666666667,0
6823,8998,-0.273750897,65.66666667,0.8888888890000001,15.0,0.697916667,1,,0.833333333,58385.55777000001,586914.4636,0.69738767,0.666666667,,0.666666667,405915.81200000003,2009188.263,246319.2501,1.303372048,85148.39785,0
6824,8999,,139.0,0.761904762,15.0,0.695652174,0,,0.666666667,-60826.27605,0.666666667,0.749042146,0.666666667,0.026606128,0.696303696,-862567.3075,460541.46200000006,5196740.251,1.486387774,160659.0488,0
6825,9000,0.259562521,67.33333333,0.848484848,10.0,0.848484848,0,0.176570957,,1458630.207,18853.1013,0.7209302329999999,0.666666667,,,4106802.512,823602.7374,757115.3102,1.521955207,169586.986,1
6826,9001,-0.219491727,90.66666667,0.708333333,10.0,0.758855446,0,0.15907281199999998,0.848484848,224046.9147,201180.771,0.746352413,0.666666667,,,5281400.871,700269.4918,1840988.3380000002,1.3634951359999998,0.666666667,0
6827,9002,0.015266463000000001,83.0,0.7142857140000001,15.0,0.755676658,0,8.572704052,0.69047619,123906.0878,86883.01717,0.7419354840000001,0.6737433859999999,,0.666666667,478772.066,1027202.4720000001,1517699.142,1.363526618,352457.7541,1
6828,9003,1.305715681,187.33333330000002,0.666666667,15.0,0.7124183009999999,0,,0.9211469529999999,3628357.1489999997,532040.784,0.7299578059999999,0.666666667,-0.062429719,0.814814815,-46182.244739999995,-6032.950446,16380.65998,1.479541176,930791.4316,0
6829,9004,,83.0,1.0,15.0,0.7460041190000001,1,-0.252184404,0.7222222220000001,-754.8413085,0.666666667,0.807359307,0.666666667,0.174603197,0.666666667,2273496.088,285893.9851,3331282.6980000003,1.491560899,18570.94598,1
6830,9005,,284.0,0.7638888890000001,15.0,0.7699530520000001,0,-0.183352977,,76224.15795,0.666666667,0.833333333,0.666666667,0.061986430999999995,0.666666667,16400000.0,1024988.687,0.666666667,1.3657274769999999,553460.0852,0
6831,9006,,,0.666666667,10.0,0.695238095,0,0.77921094,0.7777777779999999,301876.846,362395.19700000004,0.7413333329999999,0.666666667,0.021255457000000002,0.666666667,2731873.475,304965.3895,2089692.332,1.785773536,387016.4862,1
6832,9007,-0.16922674899999998,299.0,0.666666667,25.0,0.744663472,0,0.126009525,0.666666667,4811157.679,0.666666667,0.721586575,0.666666667,0.198016738,0.7777777779999999,33143.543289999994,-438847.8874,63515.36689,1.324532196,0.666666667,0
6833,9008,,124.0,,10.0,0.791666667,0,,0.666666667,622560.9434,233356.0225,0.6875960059999999,0.7548133,0.070888387,1.0,5423789.031,1527773.697,391173.19299999997,1.30282884,240980.5794,1
6834,9009,0.183972667,47.33333333,0.7238095240000001,10.0,0.848484848,0,0.135399947,0.833333333,641180.0859,0.666666667,0.742165242,0.666666667,-0.091554729,1.0,-24193.05079,529134.9997,1463326.967,1.2648268759999999,722170.1566,1
6835,9010,0.511266519,164.0,0.871794872,10.0,0.7346733670000001,0,,0.916666667,3378209.8460000004,961769.7418,0.788586252,0.666666667,,,,1281591.8059999999,1666921.539,1.36670437,800123.8852,1
6836,9011,0.00782252,207.33333330000002,0.7142857140000001,25.0,0.814222222,0,0.07595515,1.0,1467204.754,5283.285078,0.7366255140000001,0.700905608,0.17003178800000002,1.0,-418450.8341,0.666666667,663854.0407,1.544608885,45369.44113,0
6837,9012,0.19312508899999997,119.0,0.75,0.0,0.750611247,0,-0.19084415899999999,0.666666667,222103.6467,1310415.456,0.754385965,0.666666667,,0.895833333,-173529.4116,3507879.6180000002,1601152.5990000002,1.497170055,165133.4355,0
6838,9013,,24.0,0.75,15.0,0.802173913,0,0.10782065,0.666666667,3333789.631,309.34061180000003,0.74522293,0.666666667,,0.666666667,681096.6392,-350069.2021,882130.1299,1.8208356419999998,22700.2382,0
6839,9014,,15.66666667,0.666666667,15.0,0.7419354840000001,0,0.06754971900000001,0.7777777779999999,1806004.6919999998,266847.3976,0.7890625,,0.239234518,1.0,304758.0641,147493.9374,971487.5126,1.333020096,178760.895,0
6840,9015,-0.047194307000000005,142.33333330000002,0.666666667,15.0,0.75,0,,0.75,9045769.864,0.666666667,0.7704081629999999,0.666666667,0.169818563,1.0,921349.1774,1938802.101,781232.6259999999,1.4566978030000002,14177.86748,1
6841,9016,0.13660209,,0.75,15.0,0.726666667,1,-0.41449663299999995,,951777.6322,5970.584118,0.739229025,0.666666667,0.18138399800000002,0.666666667,11500000.0,-13890.1207,1083388.135,1.266666667,40422.32308,0
6842,9017,,202.33333330000002,1.0,15.0,0.771647848,0,,0.708730159,-48598.43686,0.666666667,0.7416666670000001,,0.12040411599999999,0.944444444,2043575.612,1145477.375,457891.0233,1.3560964130000002,0.666666667,0
6843,9018,,55.66666667,,15.0,0.840650407,0,-0.107560735,0.7777777779999999,950184.3354,334530.6107,0.722627737,0.666666667,-0.102206424,0.6767676770000001,80.55063508,1532652.471,20211.01201,1.4958852180000002,1828870.4740000002,1
6844,9019,,105.66666670000001,0.763336914,15.0,0.7503805179999999,0,1.6991973809999998,0.833333333,5332161.285,80.08584618,0.736352351,0.666666667,0.318844673,0.666666667,0.666666667,179270.3859,180722.87,1.4086191209999999,228283.56,0
6845,9020,-0.045515635,117.33333329999999,0.8888888890000001,15.0,0.751123091,0,,,84467.48474,0.666666667,0.7219591340000001,0.666666667,,,576265.5773,-378652.588,845525.6779,1.5387107119999999,379199.0117,0
6846,9021,,184.0,0.851851852,15.0,0.771428571,1,,0.933333333,405317.1595,1048029.436,0.666666667,0.666666667,0.159181723,0.666666667,68951.80917000001,883115.0588,0.666666667,1.3041449040000002,620622.2404,1
6847,9022,0.136359025,365.6666667,0.666666667,10.0,0.805860806,0,,0.666666667,17500000.0,0.666666667,0.8125,0.666666667,,,18276.87991,-97095.8468,3537362.6980000003,1.413396251,6474151.492000001,0
6848,9023,,67.33333333,0.8888888890000001,15.0,0.7538802659999999,1,0.003367237,1.0,-81808.33101000001,0.666666667,0.755838641,0.666666667,-0.13942870000000002,0.8478260870000001,1428348.451,-71831.32135,139530.9603,1.565161816,0.666666667,0
6849,9024,0.170983838,,0.666666667,15.0,0.7511111109999999,0,-0.015612003999999999,0.7222222220000001,1678312.2380000001,183895.367,0.714790589,0.666666667,0.06421225900000001,0.666666667,-1809826.1730000002,897212.6431,1895754.283,1.205053594,0.666666667,0
6850,9025,0.8531830420000001,154.0,1.0,25.0,0.72,0,0.306468405,1.0,-309945.961,967451.0438,0.7532406509999999,,0.278757951,0.6875,94183.94412,1671.2453130000001,0.666666667,1.548354953,268104.0961,0
6851,9026,-0.09623482800000001,97.33333333,0.8235294120000001,15.0,0.75177305,0,,1.0,85616.26411,7389184.352999999,0.7213363709999999,0.666666667,-0.15841839900000002,0.666666667,8020848.415,4679347.853999999,867064.5967,1.382165684,0.666666667,0
6852,9027,0.089030246,220.66666669999998,0.958333333,20.0,0.7215411559999999,0,,,389737.5382,0.666666667,0.706424125,0.688888889,-0.046264875,0.7246376809999999,2619022.629,4042.7085399999996,1170268.369,1.4141330490000001,618487.571,0
6853,9028,,159.0,0.909340659,25.0,0.7338734570000001,0,,0.666666667,3598291.332,954984.6044,0.7886178859999999,0.666666667,,0.9421455940000001,-144160.4111,4912.816172999999,1101642.02,1.40117996,1406091.6269999999,0
6854,9029,-0.06180753,117.33333329999999,0.75,15.0,0.8439716309999999,0,0.072440205,0.958333333,1367179.218,820626.4831,0.7475419320000001,0.666666667,-0.17525001699999998,1.0,,81208.78877,559197.2439,1.2600852120000001,300484.06899999996,0
6855,9030,0.093183446,14.0,0.7685714290000001,15.0,0.907692308,1,,0.933333333,-171743.2972,19242.03907,0.736842105,0.671641791,-0.002140994,0.807692308,,663738.6484,2407249.475,1.1783671,63454.551320000006,0
6856,9031,0.9970920879999999,190.66666669999998,1.0,15.0,0.746714456,1,-0.005027558,0.778726708,335245.8523,1543642.619,0.666666667,0.739222961,-0.040341713,,2823077.8010000004,3502656.777,168595.5855,1.2796195240000001,1062312.348,0
6857,9032,1.6759089230000002,137.33333330000002,,3.549999952,0.6928721170000001,1,0.831755378,0.666666667,7719709.375,831801.5293,0.6946519109999999,0.666666667,,0.8939393940000001,245451.3896,5921901.897999999,2303660.917,1.266666667,0.666666667,0
6858,9033,,74.0,0.7179487179999999,20.0,0.733056708,0,3.1143023060000004,1.0,3170641.566,220220.2202,0.666666667,0.666666667,-0.059597079000000004,0.666666667,2615959.025,47206.521089999995,0.666666667,1.3475176830000002,0.666666667,0
6859,9034,-0.071058598,24.0,0.666666667,8.0,0.7345679009999999,0,,1.0,230497.5767,0.666666667,0.710923249,0.673076923,-0.23192279699999999,0.880952381,10700000.0,0.666666667,0.666666667,1.4345847669999998,0.666666667,0
6860,9035,2.355002068,67.33333333,0.7179487179999999,15.0,0.724806202,0,0.190756526,0.793650794,3710648.213,22985.53084,0.774691358,0.666666667,0.164375625,1.0,771534.3362,-9966.865662,5611850.752,1.226102238,433528.4918,0
6861,9036,0.177966028,147.33333330000002,0.666666667,10.0,0.799577557,0,0.314015526,0.761904762,1550661.585,134640.8418,0.7538461540000001,0.798850575,0.16980128600000002,0.666666667,-800264.9126,8040686.397000001,2573168.815,1.564256905,1306773.612,0
6862,9037,0.217283246,89.0,0.8888888890000001,20.0,0.793103448,0,,0.737465887,5332161.285,255335.5753,0.696629213,0.666666667,,1.0,663938.5984,43672.92143,681565.3959,1.296012371,982737.1046,0
6863,9038,-0.0032028679999999998,120.66666670000001,0.666666667,10.0,0.8039380559999999,0,,,1061148.27,543249.2592,0.7403858179999999,0.707701912,0.369579989,,-47313.24976,673252.4527,0.666666667,1.303329059,295489.5822,0
6864,9039,0.041454041000000004,67.33333333,0.705882353,15.0,0.839895013,0,-0.014601383999999999,,-881433.3312,1338968.884,0.682291667,0.666666667,,0.7777777779999999,-5736.852929,327043.7023,5915.111851,1.522653704,1139901.9679999999,0
6865,9040,0.784629505,20.66666667,0.666666667,15.0,0.761904762,0,-0.26958984399999997,0.757575758,18656.17583,175932.3977,0.795590672,0.666666667,0.20048183100000003,1.0,11600000.0,7334988.49,2136841.076,1.295053637,176422.5546,0
6866,9041,0.097194899,,0.692307692,15.0,0.765642357,0,0.01706418,0.933333333,2261421.27,453471.6418,0.666879252,0.666666667,0.35883766200000006,0.666666667,-5687.718191,1652698.1509999998,2014793.4430000002,1.496601714,439362.3933,1
6867,9042,0.989078435,94.0,,10.0,0.841530055,0,-0.076559697,,3965018.7410000004,0.666666667,0.666666667,0.688888889,0.049718165,0.7142857140000001,-1136441.0790000001,48652.81988,1345943.3369999998,1.424389572,37149.625439999996,0
6868,9043,,232.33333330000002,0.792857143,20.0,0.829457364,0,,0.666666667,520908.8247,303769.5238,0.774193548,0.666666667,-0.011902039,0.833333333,9498656.044,642399.6632,204955.5305,1.3686737530000002,147988.5178,1
6869,9044,,134.0,0.666666667,15.0,0.7605553759999999,0,,0.7037615740000001,-92147.59783,337587.6105,0.6948356809999999,0.666666667,0.159448065,0.791666667,-965635.6797,3891758.2460000003,3531622.9189999998,1.517500598,0.666666667,0
6870,9045,0.32244243,42.33333333,0.666666667,10.0,0.818181818,0,0.863437212,0.833333333,637967.1778,0.666666667,0.709012471,0.672304563,,,7585065.995,222467.8675,1590106.78,1.355906909,108069.6878,0
